Date,RESELE , ,,STORAGE , ,,RESCHG , ,,PPTINC , ,,RAIN , ,,
 ,FEET, ,AF, ,AF, ,INCHES, ,INCHES, ,
04/01/2006,5769.43,,63538,,174,,0.16,,33.86,,
04/02/2006,5769.49,,63745,,207,,0.35,,34.21,,
04/03/2006,5769.75,,64648,,903,,0.81,,35.02,,
04/04/2006,5769.91,,65208,,560,,0.66,,35.68,,
04/05/2006,5770.00,,65523,,315,,0.01,,35.69,,
04/06/2006,5770.05,,65698,,175,,0.01,,35.70,,
04/07/2006,5770.17,,66122,,424,,0.00,,35.70,,
04/08/2006,5770.23,,66334,,212,,0.04,,35.74,,
04/09/2006,5770.31,,66618,,284,,0.01,,35.75,,
04/10/2006,5770.36,,66794,,176,,0.10,,35.85,,
04/11/2006,5770.49,,67258,,464,,0.50,,36.35,,
04/12/2006,5770.62,,67722,,464,,0.23,,36.58,,
04/13/2006,5770.75,,68188,,466,,0.01,,36.59,,
04/14/2006,5770.88,,68655,,467,,0.01,,36.60,,
04/15/2006,5771.04,,69234,,579,,0.18,,36.78,,
04/16/2006,5771.23,,69924,,690,,1.38,,38.16,,
04/17/2006,5771.31,,70216,,292,,0.07,,38.23,,
04/18/2006,5771.34,,70325,,109,,0.00,,38.23,,
04/19/2006,5771.37,,70435,,110,,0.26,,38.49,,
04/20/2006,5771.39,,70509,,74,,0.00,,38.49,,
04/21/2006,5771.49,,70875,,366,,0.27,,38.76,,
04/22/2006,5771.61,,71315,,440,,0.17,,38.93,,
04/23/2006,5771.69,,71610,,295,,0.26,,39.19,,
04/24/2006,5771.79,,71980,,370,,0.04,,39.23,,
04/25/2006,5771.94,,72535,,555,,0.36,,39.59,,
04/26/2006,5772.08,,73057,,522,,0.05,,39.64,,
04/27/2006,5772.19,,73467,,410,,0.00,,39.64,,
04/28/2006,5772.29,,73842,,375,,0.00,,39.64,,
04/29/2006,5772.42,,74330,,488,,0.00,,39.64,,
04/30/2006,5772.51,,74668,,338,,0.06,,39.70,,
05/01/2006,5772.59,,74971,,303,,0.00,,39.70,,
05/02/2006,5772.64,,75161,,190,,0.00,,39.70,,
05/03/2006,5772.69,,75349,,188,,0.00,,39.70,,
05/04/2006,5772.74,,75540,,191,,0.00,,39.70,,
05/05/2006,5772.74,,75540,,0,,0.00,,39.70,,
05/06/2006,5772.75,,75577,,37,,0.00,,39.70,,
05/07/2006,5772.72,,75464,,-113,,0.00,,39.70,,
05/08/2006,5772.71,,75425,,-39,,0.00,,39.70,,
05/09/2006,5772.70,,75388,,-37,,0.00,,39.70,,
05/10/2006,5772.65,,75198,,-190,,0.00,,39.70,,
05/11/2006,5772.60,,75009,,-189,,0.00,,39.70,,
05/12/2006,5772.56,,74858,,-151,,0.00,,39.70,,
05/13/2006,5772.52,,74707,,-151,,0.00,,39.70,,
05/14/2006,5772.47,,74519,,-188,,0.00,,39.70,,
05/15/2006,5772.41,,74293,,-226,,0.00,,39.70,,
05/16/2006,5772.40,,74254,,-39,,0.31,,40.01,,
05/17/2006,5772.39,,74218,,-36,,0.02,,40.03,,
05/18/2006,5772.32,,73954,,-264,,0.00,,40.03,,
05/19/2006,5772.24,,73655,,-299,,0.01,,40.04,,
05/20/2006,5772.21,,73542,,-113,,0.06,,40.10,,
05/21/2006,5772.15,e,73356,,-186,,0.17,,40.27,,
05/22/2006,5772.10,,73131,,-225,,0.04,,40.31,,
05/23/2006,5772.10,,73131,,0,,0.02,,40.33,,
05/24/2006,5772.10,,73131,,0,,0.05,,40.38,,
05/25/2006,5772.12,,73206,,75,,0.00,,40.38,,
05/26/2006,5772.10,,73131,,-75,,0.05,,40.43,,
05/27/2006,5772.11,,73168,,37,,0.20,,40.63,,
05/28/2006,5772.07,,73018,,-150,,0.06,,40.69,,
05/29/2006,5772.03,,72869,,-149,,0.01,,40.70,,
05/30/2006,5771.94,,72535,,-334,,0.00,,40.70,,
05/31/2006,5771.84,,72164,,-371,,0.01,,40.71,,
06/01/2006,5771.72,,71722,,-442,,0.00,,40.71,,
06/02/2006,5771.60,,71279,,-443,,0.00,,40.71,,
06/03/2006,5771.50,,70911,,-368,,0.00,,40.71,,
06/04/2006,5771.38,,70471,,-440,,0.00,,40.71,,
06/05/2006,5771.25,,69997,,-474,,0.00,,40.71,,
06/06/2006,5771.18,,69743,,-254,,0.00,,40.71,,
06/07/2006,5771.14,,69597,,-146,,0.00,,40.71,,
06/08/2006,5771.13,,69560,,-37,,0.00,,40.71,,
06/09/2006,5771.11,,69487,,-73,,0.00,,40.71,,
06/10/2006,5771.07,,69342,,-145,,0.00,,40.71,,
06/11/2006,5771.05,,69270,,-72,,0.00,,40.71,,
06/12/2006,5771.02,,69162,,-108,,0.00,,40.71,,
06/13/2006,5771.00,,69089,,-73,,0.00,,40.71,,
06/14/2006,5771.00,,69089,,0,,0.00,,40.71,,
06/15/2006,5770.97,,68981,,-108,,0.00,,40.71,,
06/16/2006,5770.94,,68872,,-109,,0.00,,40.71,,
06/17/2006,5770.90,,68728,,-144,,0.00,,40.71,,
06/18/2006,5770.87,,68620,,-108,,0.00,,40.71,,
06/19/2006,5770.85,,68548,,-72,,0.00,,40.71,,
06/20/2006,5770.81,,68404,,-144,,0.00,,40.71,,
06/21/2006,5770.80,,68367,,-37,,0.00,,40.71,,
06/22/2006,5770.75,,68188,,-179,,0.00,,40.71,,
06/23/2006,5770.71,,68044,,-144,,0.00,,40.71,,
06/24/2006,5770.70,,68009,,-35,,0.00,,40.71,,
06/25/2006,5770.65,,67829,,-180,,0.00,,40.71,,
06/26/2006,5770.65,,67829,,0,,0.11,,40.82,,
06/27/2006,5770.62,,67722,,-107,,0.03,,40.85,,
06/28/2006,5770.63,,67757,,35,,0.08,,40.93,,
06/29/2006,5770.60,,67651,,-106,,0.03,,40.96,,
06/30/2006,5770.54,,67436,,-215,,0.01,,40.97,,
07/01/2006,5770.50,,67293,,-143,,0.00,,40.97,,
07/02/2006,5770.47,,67187,,-106,,0.00,,40.97,,
07/03/2006,5770.41,,66973,,-214,,0.00,,40.97,,
07/04/2006,5770.37,,66831,,-142,,0.00,,40.97,,
07/05/2006,5700.34,e,66725,e,-106,,0.00,,40.97,,
07/06/2006,5770.31,,66618,,-107,,0.00,,40.97,,
07/07/2006,5770.26,,66439,,-179,,0.00,,40.97,,
07/08/2006,5770.24,,66370,,-69,,0.00,,40.97,,
07/09/2006,5770.20,,66229,,-141,,0.00,,40.97,,
07/10/2006,5770.18,,66158,,-71,,0.00,,40.97,,
07/11/2006,5770.13,,65980,,-178,,0.00,,40.97,,
07/12/2006,5770.08,,65805,,-175,,0.00,,40.97,,
07/13/2006,5770.10,,65875,,70,,0.00,,40.97,,
07/14/2006,5770.05,,65698,,-177,,0.00,,40.97,,
07/15/2006,5770.00,,65523,,-175,,0.00,,40.97,,
07/16/2006,5769.97,,65418,,-105,,0.00,,40.97,,
07/17/2006,5769.95,,65348,,-70,,0.00,,40.97,,
07/18/2006,5769.91,,65208,,-140,,0.00,,40.97,,
07/19/2006,5769.89,,65138,,-70,,0.00,,40.97,,
07/20/2006,5769.85,,64997,,-141,,0.00,,40.97,,
07/21/2006,5769.82,,64892,,-105,,0.00,,40.97,,
07/22/2006,5769.80,,64822,,-70,,0.00,,40.97,,
07/23/2006,5769.77,,64718,,-104,,0.00,,40.97,,
07/24/2006,5769.75,,64648,,-70,,0.00,,40.97,,
07/25/2006,5769.71,,64508,,-140,,0.00,,40.97,,
07/26/2006,5769.67,,64369,,-139,,0.04,,41.01,,
07/27/2006,5769.63,,64230,,-139,,0.00,,41.01,,
07/28/2006,5769.60,,64126,,-104,,0.00,,41.01,,
07/29/2006,5769.57,,64021,,-105,,0.00,,41.01,,
07/30/2006,5769.53,,63882,,-139,,0.00,,41.01,,
07/31/2006,5769.47,,63676,,-206,,0.00,,41.01,,
08/01/2006,5769.45,,63607,,-69,,0.00,,41.01,,
08/02/2006,5769.42,,63502,,-105,,0.00,,41.01,,
08/03/2006,5769.40,,63433,,-69,,0.00,,41.01,,
08/04/2006,5769.34,,63226,,-207,,0.00,,41.01,,
08/05/2006,5769.31,,63124,,-102,,0.00,,41.01,,
08/06/2006,5769.30,,63088,,-36,,0.00,,41.01,,
08/07/2006,5769.24,,62883,,-205,,0.00,,41.01,,
08/08/2006,5769.24,,62883,,0,,0.00,,41.01,,
08/09/2006,5769.20,,62746,,-137,,0.00,,41.01,,
08/10/2006,5769.16,,62608,,-138,,0.00,,41.01,,
08/11/2006,5769.12,,62472,,-136,,0.00,,41.01,,
08/12/2006,5769.10,,62403,,-69,,0.00,,41.01,,
08/13/2006,5769.05,,62231,,-172,,0.00,,41.01,,
08/14/2006,5769.02,,62130,,-101,,0.00,,41.01,,
08/15/2006,5768.99,,62028,,-102,,0.00,,41.01,,
08/16/2006,5768.96,,61925,,-103,,0.00,,41.01,,
08/17/2006,5768.93,,61824,,-101,,0.00,,41.01,,
08/18/2006,5768.89,,61688,,-136,,0.00,,41.01,,
08/19/2006,5768.86,,61585,,-103,,0.00,,41.01,,
08/20/2006,5768.82,,61449,,-136,,0.00,,41.01,,
08/21/2006,5768.79,,61348,,-101,,0.00,,41.01,,
08/22/2006,5768.76,,61246,,-102,,0.00,,41.01,,
08/23/2006,5768.71,,61077,,-169,,0.00,,41.01,,
08/24/2006,5768.68,,60977,,-100,,0.00,,41.01,,
08/25/2006,5768.65,,60875,,-102,,0.00,,41.01,,
08/26/2006,5768.63,,60807,,-68,,0.00,,41.01,,
08/27/2006,5768.60,,60707,,-100,,0.00,,41.01,,
08/28/2006,5768.56,,60572,,-135,,0.00,,41.01,,
08/29/2006,5768.53,,60470,,-102,,0.00,,41.01,,
08/30/2006,5768.52,,60438,,-32,,0.00,,41.01,,
08/31/2006,5768.48,,60303,,-135,,0.00,,41.01,,
09/01/2006,5768.48,,60303,,0,,0.00,,41.01,,
09/02/2006,5768.43,,60136,,-167,,0.00,,41.01,,
09/03/2006,5768.42,,60102,,-34,,0.00,,41.01,,
09/04/2006,5768.39,,60002,,-100,,0.00,,41.01,,
09/05/2006,5768.37,,59935,,-67,,0.02,,41.03,,
09/06/2006,5768.33,,59801,,-134,,0.00,,41.03,,
09/07/2006,5768.31,,59735,,-66,,0.00,,41.03,,
09/08/2006,5768.29,,59668,,-67,,0.00,,41.03,,
09/09/2006,5768.27,,59601,,-67,,0.00,,41.03,,
09/10/2006,5768.23,,59468,,-133,,0.00,,41.03,,
09/11/2006,5768.22,,59436,,-32,,0.00,,41.03,,
09/12/2006,5768.20,,59369,,-67,,0.00,,41.03,,
09/13/2006,5768.15,,59202,,-167,,0.00,,41.03,,
09/14/2006,5768.13,,59136,,-66,,0.00,,41.03,,
09/15/2006,5768.13,,59136,,0,,0.00,,41.03,,
09/16/2006,5768.11,,59069,,-67,,0.00,,41.03,,
09/17/2006,5768.08,,58971,,-98,,0.00,,41.03,,
09/18/2006,5768.05,,58870,,-101,,0.00,,41.03,,
09/19/2006,5768.02,,58772,,-98,,0.00,,41.03,,
09/20/2006,5768.00,,58706,,-66,,0.16,,41.19,,
09/21/2006,5767.97,,58608,,-98,,0.00,,41.19,,
09/22/2006,5767.94,,58508,,-100,,0.00,,41.19,,
09/23/2006,5767.91,,58410,,-98,,0.00,,41.19,,
09/24/2006,5767.89,,58344,,-66,,0.00,,41.19,,
09/25/2006,5767.87,,58278,,-66,,0.00,,41.19,,
09/26/2006,5767.84,,58178,,-100,,0.00,,41.19,,
09/27/2006,5767.83,,58146,,-32,,0.00,,41.19,,
09/28/2006,5767.77,,57949,,-197,,0.00,,41.19,,
09/29/2006,5767.74,,57852,,-97,,0.00,,41.19,,
09/30/2006,5767.70,,57721,,-131,,0.00,,--,,
10/01/2006,5767.67,,57622,,-99,,0.00,,0.00,,
10/02/2006,5767.68,,57655,,33,,0.03,,0.03,,
10/03/2006,5767.65,,57556,,-99,,0.00,,0.03,,
10/04/2006,5767.64,,57525,,-31,,0.00,,0.03,,
10/05/2006,5767.64,,57525,,0,,0.11,,0.14,,
10/06/2006,5767.60,,57394,,-131,,0.12,,0.26,,
10/07/2006,5767.60,,57394,,0,,0.01,,0.27,,
10/08/2006,5767.58,,57329,,-65,,0.00,,0.27,,
10/09/2006,5767.56,,57264,,-65,,0.00,,0.27,,
10/10/2006,5767.52,,57133,,-131,,0.00,,0.27,,
10/11/2006,5767.50,,57068,,-65,,0.00,,0.27,,
10/12/2006,5767.47,,56972,,-96,,0.00,,0.27,,
10/13/2006,5767.44,,56873,,-99,,0.00,,0.27,,
10/14/2006,5767.42,,56808,,-65,,0.00,,0.27,,
10/15/2006,5767.39,,56712,,-96,,0.00,,0.27,,
10/16/2006,5767.38,,56679,,-33,,0.05,,0.32,,
10/17/2006,5767.38,,56679,,0,,0.00,,0.32,,
10/18/2006,5767.36,,56614,,-65,,0.02,,0.34,,
10/19/2006,5767.34,,56549,,-65,,--,,0.34,,
10/20/2006,5767.30,,56420,,-129,,0.00,,0.34,,
10/21/2006,5767.29,,56389,,-31,,0.00,,0.34,,
10/22/2006,5767.26,,56291,,-98,,0.00,,0.34,,
10/23/2006,5767.24,,56228,,-63,,0.00,,0.34,,
10/24/2006,5767.22,,56164,,-64,,0.00,,0.34,,
10/25/2006,5767.20,,56099,,-65,,0.00,,0.34,,
10/26/2006,5767.17,,56002,,-97,,0.00,,0.34,,
10/27/2006,5767.15,,55938,,-64,,0.00,,0.34,,
10/28/2006,5767.13,,55873,,-65,,0.00,,0.34,,
10/29/2006,5767.11,,55809,,-64,,0.00,,0.34,,
10/30/2006,5767.10,,55778,,-31,,0.00,,0.34,,
10/31/2006,5767.07,,55681,,-97,,0.00,,0.34,,
11/01/2006,5767.04,,55586,,-95,,0.01,,0.35,,
11/02/2006,5767.10,,55778,,192,,0.68,,1.03,,
11/03/2006,5767.10,,55778,,0,,0.01,,1.04,,
11/04/2006,5767.10,,55778,,0,,0.01,,1.05,,
11/05/2006,5767.09,,55745,,-33,,0.01,,1.06,,
11/06/2006,5767.08,,55714,,-31,,0.00,,1.06,,
11/07/2006,5767.06,,55650,,-64,,0.01,,1.07,,
11/08/2006,5767.00,,55714,,64,,0.11,,1.18,,
11/09/2006,5767.01,e,55695,e,-19,,--,,1.18,,
11/10/2006,5767.02,e,55675,e,-20,,--,,1.18,,
11/11/2006,5767.03,e,55655,e,-20,,--,,1.18,,
11/12/2006,5767.04,e,55635,e,-20,,--,,1.18,,
11/13/2006,5767.05,,55617,,-18,,--,,1.18,,
11/14/2006,5767.03,,55553,,-64,,0.11,,1.29,,
11/15/2006,5766.97,,55362,,-191,,0.03,,1.32,,
11/16/2006,5766.97,,55363,,1,,0.00,,1.32,,
11/17/2006,5766.96,,55330,,-33,,0.00,,1.32,,
11/18/2006,5766.96,,55330,,0,,0.01,,1.33,,
11/19/2006,5766.93,,55235,,-95,,0.00,,1.33,,
11/20/2006,5766.90,,55138,,-97,,0.00,,1.33,,
11/21/2006,5766.93,,55235,,97,,0.57,,1.90,,
11/22/2006,5766.94,,55266,,31,,0.12,,2.02,,
11/23/2006,5766.94,,55266,,0,,0.13,,2.15,,
11/24/2006,5766.93,,55235,,-31,,0.00,,2.15,,
11/25/2006,5766.91,,55171,,-64,,0.00,,2.15,,
11/26/2006,5766.88,,55075,,-96,,0.05,,2.20,,
11/27/2006,5766.90,,55138,,63,,0.24,,2.44,,
11/28/2006,5766.90,,55138,,0,,0.02,,2.46,,
11/29/2006,5766.85,,54980,,-158,,0.02,,2.48,,
11/30/2006,5766.85,,54980,,0,,0.02,,2.50,,
12/01/2006,5766.85,,54980,,0,,0.00,,2.50,,
12/02/2006,5766.85,,54980,,0,,0.00,,2.50,,
12/03/2006,5766.82,,54884,,-96,,0.00,,2.50,,
12/04/2006,5766.80,,54820,,-64,,0.00,,2.50,,
12/05/2006,5766.79,,54789,,-31,,0.01,,2.51,,
12/06/2006,5766.78,,54757,,-32,,0.09,,2.60,,
12/07/2006,5766.76,,54693,,-64,,0.09,,2.69,,
12/08/2006,5766.74,,54632,,-61,,0.00,,2.69,,
12/09/2006,5766.75,,54662,,30,,0.23,,2.92,,
12/10/2006,5766.78,,54757,,95,,0.13,,3.05,,
12/11/2006,5766.76,,54693,,-63,,0.01,,3.06,,
12/12/2006,5766.75,,54662,,-31,,0.12,,3.18,,
12/13/2006,5766.75,,54662,,0,,0.14,,3.32,,
12/14/2006,5766.74,,54632,,-30,,0.01,,3.33,,
12/15/2006,5766.79,,54789,,157,,0.12,,3.45,,
12/16/2006,5766.79,,54789,,0,,0.13,,3.58,,
12/17/2006,5766.78,,54757,,-33,,0.04,,3.62,,
12/18/2006,5766.77,,54726,,-31,,--,,3.62,,
12/19/2006,5766.74,,54632,,-94,,--,,3.62,,
12/20/2006,5766.72,,54568,,-64,,0.00,,3.62,,
12/21/2006,5766.77,,54726,,158,,0.55,,4.17,,
12/22/2006,5766.76,,54693,,-33,,0.14,,4.31,,
12/23/2006,5766.74,,54632,,-61,,0.00,,4.31,,
12/24/2006,5766.72,,54568,,-64,,0.00,,4.31,,
12/25/2006,5766.67,,54409,,-159,,0.10,,4.41,,
12/26/2006,5766.75,,54662,,253,,0.34,,4.75,,
12/27/2006,5766.80,,54820,,158,,0.44,,5.19,,
12/28/2006,5766.79,,54789,,-31,,0.04,,5.23,,
12/29/2006,5766.77,,54726,,-63,,0.01,,5.24,,
12/30/2006,5766.74,,54632,,-94,,0.02,,5.26,,
12/31/2006,5766.74,,54632,,0,,0.00,,5.26,,
01/01/2007,5766.72,,54568,,-64,,0.00,,5.26,,
01/02/2007,5766.70,,54505,,-63,,0.00,,5.26,,
01/03/2007,5766.68,,54442,,-63,,0.03,,5.29,,
01/04/2007,5766.78,,54757,,315,,0.42,,5.71,,
01/05/2007,5766.77,,54726,,-31,,0.04,,5.75,,
01/06/2007,5766.78,,54757,,31,,0.00,,5.75,,
01/07/2007,5766.78,,54757,,0,,0.00,,5.75,,
01/08/2007,5766.77,,54726,,-31,,0.00,,5.75,,
01/09/2007,5766.77,,54726,,0,,0.00,,5.75,,
01/10/2007,5766.74,,54632,,-94,,0.00,,5.75,,
01/11/2007,5766.73,,54599,,-32,,0.00,,5.75,,
01/12/2007,5766.67,,54409,,-190,,0.00,,5.75,,
01/13/2007,5766.58,,54126,,-283,,0.03,,5.78,,
01/14/2007,5766.51,,53905,,-221,,0.00,,5.78,,
01/15/2007,5766.44,,53686,,-219,,0.00,,5.78,,
01/16/2007,5766.36,,53435,,-251,,0.00,,5.78,,
01/17/2007,5766.25,,53093,,-342,,0.00,,5.78,,
01/18/2007,5766.14,,52751,,-342,,0.00,,5.78,,
01/19/2007,5766.04,,52442,,-309,,0.00,,5.78,,
01/20/2007,5765.94,,52133,,-309,,0.00,,5.78,,
01/21/2007,5765.84,,51825,,-308,,0.00,,5.78,,
01/22/2007,5765.73,,51489,,-336,,0.00,,5.78,,
01/23/2007,5765.64,,51215,,-274,,0.01,,5.79,,
01/24/2007,5765.52,,50850,,-365,,0.00,,5.79,,
01/25/2007,5765.45,,50639,,-211,,0.00,,5.79,,
01/26/2007,5765.38,,50426,,-213,,0.00,,5.79,,
01/27/2007,5765.30,,50185,,-241,,0.00,,5.79,,
01/28/2007,5765.24,,50006,,-179,,0.00,,5.79,,
01/29/2007,5765.19,,49855,,-151,,0.00,,5.79,,
01/30/2007,5765.17,,49796,,-59,,0.00,,5.79,,
01/31/2007,5765.14,,49706,,-90,,0.00,,5.79,,
02/01/2007,5765.11,,49616,,-90,,0.00,,5.79,,
02/02/2007,5765.10,,49587,,-29,,0.00,,5.79,,
02/03/2007,5765.06,,49467,,-120,,0.00,,5.79,,
02/04/2007,5765.04,,49408,,-59,,0.00,,5.79,,
02/05/2007,5765.02,,49348,,-60,,0.00,,5.79,,
02/06/2007,5765.00,,49289,,-59,,0.00,,5.79,,
02/07/2007,5765.02,,49348,,59,,0.27,,6.06,,
02/08/2007,5765.07,,49497,,149,,0.66,,6.72,,
02/09/2007,5765.18,,49826,,329,,0.77,,7.49,,
02/10/2007,5765.35,,50337,,511,,1.20,,8.69,,
02/11/2007,5765.45,,50639,,302,,0.75,,9.44,,
02/12/2007,5765.46,,50668,,30,,0.01,,9.45,,
02/13/2007,5765.46,,50668,,-0,,0.02,,9.47,,
02/14/2007,5765.44,,50608,,-60,,0.01,,9.48,,
02/15/2007,5765.43,,50578,,-30,,0.00,,9.48,,
02/16/2007,5765.42,,50547,,-31,,0.01,,9.49,,
02/17/2007,5765.40,,50487,,-60,,0.01,,9.50,,
02/18/2007,5765.42,,50547,,60,,0.00,,9.50,,
02/19/2007,5765.40,,50487,,-60,,0.00,,9.50,,
02/20/2007,5765.37,,50397,,-90,,0.00,,9.50,,
02/21/2007,5765.41,e,50276,,-121,,0.00,,9.50,,
02/22/2007,5765.44,,50608,,332,,0.80,,10.30,,
02/23/2007,5765.43,,50578,,-30,,0.05,,10.35,,
02/24/2007,5765.39,,50457,,-121,,0.26,,10.61,,
02/25/2007,5765.51,,50819,,362,,0.98,,11.59,,
02/26/2007,5765.60,,51093,,274,,1.01,,12.60,,
02/27/2007,5765.59,,51062,,-31,,0.07,,12.67,,
02/28/2007,5765.58,,51032,,-30,,0.05,,12.72,,
03/01/2007,--,,50971,,-61,,--,,12.72,,
03/02/2007,5765.53,,50880,,-91,,0.00,e,12.72,,
03/03/2007,--,,50820,,-60,,0.00,,12.72,,
03/04/2007,5765.49,,50760,,-60,,0.00,,12.72,,
03/05/2007,5765.46,,50668,,-92,,0.00,,12.72,,
03/06/2007,5765.45,,50639,,-29,,0.00,,12.72,,
03/07/2007,5765.43,,50578,,-61,,0.00,,12.72,,
03/08/2007,5765.44,,50608,,30,,0.04,,12.76,,
03/09/2007,5765.43,,50578,,-30,,0.00,,12.76,,
03/10/2007,5765.42,,50547,,-31,,0.01,,12.77,,
03/11/2007,5765.42,,50547,,0,,0.00,,12.77,,
03/12/2007,5765.42,,50547,,0,,0.00,,12.77,,
03/13/2007,5765.46,,50668,,121,,0.00,,12.77,,
03/14/2007,5765.51,,50819,,151,,0.00,,12.77,,
03/15/2007,5765.57,,51001,,182,,0.00,,12.77,,
03/16/2007,5765.63,,51184,,183,,0.00,,12.77,,
03/17/2007,5765.67,,51306,,--,,0.00,e,12.77,,
03/18/2007,5765.67,,51306,,--,,0.00,e,12.77,,
03/19/2007,5765.74,,51520,,214,,0.00,e,12.77,,
03/20/2007,5765.81,,51734,,214,,0.02,,12.79,,
03/21/2007,5765.82,,51764,,30,,0.00,,12.79,,
03/22/2007,5765.82,,51764,,0,,0.00,,12.79,,
03/23/2007,5765.83,,51795,,31,,0.00,,12.79,,
03/24/2007,5765.84,,51825,,30,,0.01,,12.80,,
03/25/2007,5765.84,,51825,,0,,0.00,,12.80,,
03/26/2007,5765.92,,52072,,247,,0.44,,13.24,,
03/27/2007,5765.98,,52256,,184,,0.15,,13.39,,
03/28/2007,5765.96,,52195,,-61,,0.01,,13.40,,
03/29/2007,5765.96,,52195,,0,,0.01,,13.41,,
03/30/2007,5765.98,,52256,,61,,0.00,,13.41,,
03/31/2007,5765.98,,52256,,0,,0.00,,13.41,,
04/01/2007,5765.98,,52256,,0,,0.00,,13.41,,
04/02/2007,5766.00,,52318,,62,,0.00,,13.41,,
04/03/2007,5766.01,,52348,,30,,0.01,,13.42,,
04/04/2007,5766.02,,52380,,32,,0.00,,13.42,,
04/05/2007,5766.02,,52380,,0,,0.00,,13.42,,
04/06/2007,5766.01,,52348,,-32,,0.00,,13.42,,
04/07/2007,5766.03,,52410,,62,,0.00,,13.42,,
04/08/2007,5766.01,,52348,,-62,,0.00,,13.42,,
04/09/2007,5766.02,,52380,,32,,0.00,,13.42,,
04/10/2007,5766.02,,52380,,0,,0.00,,13.42,,
04/11/2007,5766.03,,52410,,30,,0.12,,13.54,,
04/12/2007,5766.03,,52410,,0,,0.02,,13.56,,
04/13/2007,5766.00,,52318,,-92,,0.02,,13.58,,
04/14/2007,5766.01,,52348,,30,,0.08,,13.66,,
04/15/2007,5766.00,,52318,,-30,,0.00,,13.66,,
04/16/2007,5765.98,,52256,,-62,,0.01,,13.67,,
04/17/2007,5766.00,,52318,,62,,0.00,,13.67,,
04/18/2007,5766.00,,52318,,0,,0.07,,13.74,,
04/19/2007,5765.98,,52256,,-62,,0.02,,13.76,,
04/20/2007,5765.98,,52256,,0,,0.00,,13.76,,
04/21/2007,5765.95,,52165,,-91,,0.00,,13.76,,
04/22/2007,5766.00,,52318,,153,,0.31,,14.07,,
04/23/2007,5765.46,e,52470,,152,,0.00,e,14.07,,
04/24/2007,5765.92,,52071,,-399,,0.00,e,14.07,,
04/25/2007,--,,52072,,1,,0.00,,14.07,,
04/26/2007,5765.90,,52010,,-62,,0.00,,14.07,,
04/27/2007,--,,51979,,-31,,0.00,,14.07,,
04/28/2007,--,,51918,,-61,,0.00,,14.07,,
04/29/2007,5765.83,,51795,,-123,,0.00,,14.07,,
04/30/2007,5765.82,,51764,,-31,,0.00,,14.07,,
05/01/2007,5765.78,,51642,,-122,,0.00,,14.07,,
05/02/2007,5765.86,,51887,,245,,0.17,,14.24,,
05/03/2007,5765.86,,51887,,0,,0.03,,14.27,,
05/04/2007,5765.88,,51948,,61,,0.12,,14.39,,
05/05/2007,5765.86,,51887,,-61,,0.00,,14.39,,
05/06/2007,5765.83,,51795,,-92,,0.00,,14.39,,
05/07/2007,5765.82,,51764,,-31,,0.00,,14.39,,
05/08/2007,5765.80,,51703,,-61,,0.00,,14.39,,
05/09/2007,5765.78,,51641,,-62,,0.00,,14.39,,
05/10/2007,5765.76,,51580,,-61,,0.00,,14.39,,
05/11/2007,5765.74,,51520,,-60,,0.00,,14.39,,
05/12/2007,5765.73,,51489,,-31,,0.00,,14.39,,
05/13/2007,5765.72,,51459,,-30,,0.00,,14.39,,
05/14/2007,5765.70,,51398,,-61,,0.00,,14.39,,
05/15/2007,5765.68,,51337,,-61,,0.00,,14.39,,
05/16/2007,5765.66,,51276,,-61,,0.00,,14.39,,
05/17/2007,5764.64,,51215,,-61,,0.00,,14.39,,
05/18/2007,5765.62,,51154,,-61,,0.00,,14.39,,
05/19/2007,5765.60,,51093,,-61,,0.00,,14.39,,
05/20/2007,5765.58,,51032,,-61,,0.00,,14.39,,
05/21/2007,5765.57,,51001,,-31,,0.00,,14.39,,
05/22/2007,5765.53,,50880,,-121,,0.00,,14.39,,
05/23/2007,5765.51,,50819,,-61,,0.00,,14.39,,
05/24/2007,5765.48,,50729,,-90,,0.00,,14.39,,
05/25/2007,5765.53,,50880,,151,,0.00,,14.39,,
05/26/2007,5765.50,,50789,,-91,,0.00,,14.39,,
05/27/2007,5765.48,,50729,,-61,,0.00,,14.39,,
05/28/2007,5765.47,,50699,,-30,,0.00,,14.39,,
05/29/2007,5765.45,,50638,,-61,,0.00,e,14.39,,
05/30/2007,5765.47,,50699,,61,,0.00,,14.39,,
05/31/2007,5765.40,,50487,,-212,,0.00,,14.39,,
06/01/2007,5765.38,,50427,,-60,,0.00,,14.39,,
06/02/2007,5765.34,,50306,,-121,,0.00,,14.39,,
06/03/2007,5765.33,,50276,,-30,,0.00,,14.39,,
06/04/2007,5765.29,,50156,,-120,,0.00,,14.39,,
06/05/2007,5765.33,,50276,,120,,0.41,,14.80,,
06/06/2007,5765.32,,50246,,-30,,0.09,e,14.89,,
06/07/2007,5765.30,,50186,,-60,,0.00,e,14.89,,
06/08/2007,5765.26,,50066,r,-120,,0.01,,14.90,,
06/09/2007,5765.24,,50006,,-60,,0.01,,14.91,,
06/10/2007,5765.20,,49916,,-90,,0.01,,14.92,,
06/11/2007,5765.20,,49886,,-30,,0.00,,14.92,,
06/12/2007,5765.17,,49796,,-90,,0.00,,14.92,,
06/13/2007,5765.14,,49706,,-89,,0.00,,14.92,,
