Date,RESELE , ,,STORAGE , ,,RESCHG , ,,PPTINC , ,,RAIN , ,,TEMPMN , ,,TEMPMX , ,,TEMPAV , ,,
 ,FEET, ,AF, ,AF, ,INCHES, ,INCHES, ,DEGF, ,DEGF, ,DEGF, ,
08/11/2006,5000.68,,21359,,-45,,0.00,,31.28,,45,,81,,64,,
08/12/2006,5000.62,,21305,,-54,,0.00,,31.28,,39,,84,,64,,
08/13/2006,5000.57,,21260,,-45,,0.00,,31.28,,45,,84,,66,,
08/14/2006,5000.51,,21206,,-54,,0.00,,31.28,,48,,80,,64,,
08/15/2006,5000.46,,21161,,-45,,0.00,,31.28,,41,,79,,61,,
08/16/2006,5000.40,,21108,,-53,,0.00,,31.28,,41,,74,,58,,
08/17/2006,5000.34,,21054,,-54,,0.00,,31.28,,37,,78,,59,,
08/18/2006,5000.29,,21010,,-44,,0.00,,31.28,,40,,81,,63,,
08/19/2006,5000.24,,20966,,-44,,0.00,,31.28,,45,,84,,65,,
08/20/2006,5000.19,,20921,,-45,,0.00,,31.28,,45,,87,,66,,
08/21/2006,5000.13,,20868,,-53,,0.00,,31.28,,43,,83,,63,,
08/22/2006,5000.07,,20815,,-53,,0.00,,31.28,,39,,84,,63,,
08/23/2006,5000.02,,20770,,-44,,0.00,,31.28,,43,,80,,62,,
08/24/2006,4999.96,,20712,,-58,,0.00,,31.28,,37,,79,,60,,
08/25/2006,4999.91,,20668,,-44,,0.00,,31.28,,38,,81,,62,,
08/26/2006,4999.85,,20615,,-53,,0.00,,31.28,,41,,78,,61,,
08/27/2006,4999.81,,20580,e,-35,,0.00,,31.28,,40,,85,,65,,
08/28/2006,4999.75,,20527,,-53,,0.00,,31.28,,44,,84,,65,,
08/29/2006,4999.69,,20474,,-53,,0.00,,31.28,,43,,80,,63,,
08/30/2006,4999.62,,20412,,-62,,0.00,,31.28,,39,,80,,60,,
08/31/2006,4999.58,,20377,,-35,,0.00,,31.28,,40,,77,,60,,
09/01/2006,4999.53,,20333,,-44,,0.00,,31.28,,40,,81,,61,,
09/02/2006,4999.47,,20281,,-52,,0.00,,31.28,,44,,85,,64,,
09/03/2006,4999.41,,20228,,-53,,0.00,,31.28,,46,,84,,64,,
09/04/2006,4999.36,,20184,,-44,,0.00,,31.28,,45,,85,,64,,
09/05/2006,4999.30,,20132,,-52,,0.00,,31.28,,43,,83,,57,,
09/06/2006,4999.28,,20114,,-18,,0.00,,31.28,,40,,85,,63,,
09/07/2006,4999.22,,20062,,-52,,0.00,,31.28,,42,,85,,64,,
09/08/2006,4999.16,,20010,,-52,,0.00,,31.28,,44,,79,,62,,
09/09/2006,4999.12,,19975,,-35,,0.00,,31.28,,40,,74,,58,,
09/10/2006,4999.05,,19914,,-61,,0.00,,31.28,,37,,80,,59,,
09/11/2006,4999.00,,19871,,-43,,0.00,,31.28,,40,,85,,62,,
09/12/2006,4998.95,,19828,,-43,,0.00,,31.28,,41,,87,,64,,
09/13/2006,4998.90,,19784,,-44,,0.00,,31.28,,45,,85,,65,,
09/14/2006,4998.84,,19733,,-51,,0.00,,31.28,,46,,68,,56,,
09/15/2006,4998.80,,19698,,-35,,0.04,,31.32,,32,,49,,43,,
09/16/2006,4998.75,,19655,,-43,,0.00,,31.32,,30,,60,,44,,
09/17/2006,4998.70,,19612,,-43,,0.00,,31.32,,32,,72,,51,,
09/18/2006,4998.66,,19578,,-34,,0.00,,31.32,,33,,77,,56,,
09/19/2006,4998.59,,19518,,-60,,0.00,,31.32,,40,,68,,54,,
09/20/2006,4998.54,,19475,,-43,,0.00,,31.32,,31,,63,,46,,
09/21/2006,4998.48,,19424,,-51,,0.00,,31.32,,35,,70,,53,,
09/22/2006,4998.42,,19372,,-51,,0.00,,31.32,,37,,55,,47,,
09/23/2006,4998.37,,19330,,-43,,0.00,,31.32,,31,,61,,47,,
09/24/2006,4998.32,,19287,,-43,,0.00,,31.32,,31,,72,,49,,
09/25/2006,4998.27,,19245,,-42,,0.00,,31.32,,31,,75,,51,,
09/26/2006,4998.19,,19177,,-68,,0.00,,31.32,,33,,78,,53,,
09/27/2006,4998.13,,19126,,-51,,0.00,,31.32,,32,,78,,54,,
09/28/2006,4998.09,,19092,,-34,,0.00,,31.32,,32,,83,,56,,
09/29/2006,4998.05,,19058,,-34,,0.00,,31.32,,34,,83,,57,,
09/30/2006,4998.00,,19016,,-42,,0.00,,--,,35,,74,,54,,
10/01/2006,4997.95,,18974,,-42,,0.00,,0.00,,37,,70,,53,,
10/02/2006,4997.92,,18949,,-25,,0.00,,0.00,,39,,61,,49,,
10/03/2006,4997.87,,18907,,-42,,0.00,,0.00,,37,,66,,50,,
10/04/2006,4997.82,,18865,,-42,,0.00,,0.00,,40,,57,,47,,
10/05/2006,4997.79,,18840,,-25,,0.00,,0.00,,35,,48,,42,,
10/06/2006,4997.76,,18814,,-26,,0.00,,0.00,,32,,59,,44,,
10/07/2006,4997.72,,18781,,-33,,0.00,,0.00,,33,,57,,43,,
10/08/2006,4997.67,,18739,,-42,,0.00,,0.00,,31,,61,,45,,
10/09/2006,4997.62,,18697,,-42,,0.00,,0.00,,32,,61,,46,,
10/10/2006,4997.59,,18672,,-25,,0.00,,0.00,,35,,53,,43,,
10/11/2006,4997.52,,18614,,-58,,--,,0.00,,30,,60,,45,,
10/12/2006,4997.48,,18581,,-33,,0.00,,0.00,,30,,65,,47,,
10/13/2006,4997.44,,18547,,-34,,0.00,,0.00,,31,,70,,48,,
10/14/2006,4997.38,,18497,,-50,,0.00,,0.00,,30,,74,,49,,
10/15/2006,4997.34,,18464,,-33,,0.00,,0.00,,33,,65,,49,,
10/16/2006,4997.29,,18423,,-41,,0.00,,0.00,,34,,55,,47,,
10/17/2006,4997.25,,18390,,-33,,0.00,,0.00,,29,,50,,40,,
10/18/2006,4997.19,,18340,,-50,,0.00,,0.00,,25,,60,,41,,
10/19/2006,4997.16,,18316,,-24,,0.00,,0.00,,30,,65,,46,,
10/20/2006,4997.10,,18266,,-50,,0.00,,0.00,,32,,68,,47,,
10/21/2006,4997.06,,18233,,-33,,0.00,,0.00,,30,,57,,43,,
10/22/2006,4997.02,,18200,,-33,,0.00,,0.00,,28,,70,,46,,
10/23/2006,4996.98,,18167,,-33,,0.00,,0.00,,31,,70,,47,,
10/24/2006,4996.93,,18127,,-40,,0.00,,0.00,,30,,65,,46,,
10/25/2006,4996.88,,18085,,-42,,0.00,,0.00,,27,,48,,36,,
10/26/2006,4996.83,,18045,,-40,,0.00,,0.00,,24,,54,,38,,
10/27/2006,4996.81,,18028,,-17,,0.00,,0.00,,24,,68,,42,,
10/28/2006,4996.76,,17987,,-41,,0.00,,0.00,,24,,70,,42,,
10/29/2006,4996.71,,17947,,-40,,0.00,,0.00,,24,,63,,41,,
10/30/2006,4996.67,,17914,,-33,,0.00,,0.00,,23,,59,,38,,
10/31/2006,4996.62,,17873,,-41,,0.00,,0.00,,20,,59,,37,,
11/01/2006,4996.58,,17841,,-32,,0.00,,0.00,,24,,51,,36,,
11/02/2006,4996.59,,17849,,8,,0.00,,0.00,,33,,49,,41,,
11/03/2006,4996.57,,17833,,-16,,0.00,,0.00,,32,,49,,38,,
11/04/2006,4996.53,,17800,,-33,,0.00,,0.00,,32,,54,,41,,
11/05/2006,4996.49,,17768,,-32,,0.00,,0.00,,32,,61,,42,,
11/06/2006,4996.46,,17744,,-24,,0.00,,0.00,,32,,66,,45,,
11/07/2006,4996.42,,17711,,-33,,0.00,,0.00,,36,,69,,52,,
11/08/2006,4996.41,,17703,,-8,,0.00,,0.00,,30,,55,,46,,
11/09/2006,--,,17685,e,-18,,--,,0.00,,25,,49,,36,,
11/10/2006,--,,17667,e,-18,,--,,0.00,,22,,54,,36,,
11/11/2006,--,,17649,e,-18,,--,,0.00,,23,,43,,34,,
11/12/2006,--,,17631,e,-18,,--,,0.00,,19,,40,,29,,
11/13/2006,4996.30,,17614,,-17,,--,,0.00,,32,,47,,40,,
11/14/2006,4996.31,,17622,,8,,0.28,,0.28,,30,,49,,39,,
11/15/2006,4996.29,,17606,,-16,,0.00,,0.28,,28,,60,,42,,
11/16/2006,4996.28,,17598,,-8,,0.00,,0.28,,40,,51,,46,,
11/17/2006,4996.24,,17566,,-32,,0.00,,0.28,,34,,56,,46,,
11/18/2006,4996.21,,17542,,-24,,0.00,,0.28,,31,,61,,42,,
11/19/2006,4996.18,,17518,,-24,,0.00,,0.28,,32,,61,,41,,
11/20/2006,4996.15,,17494,,-24,,0.00,,0.28,,30,,58,,43,,
11/21/2006,4996.16,,17502,,8,,0.40,,0.68,,41,,50,,44,,
11/22/2006,4996.15,,17494,,-8,,0.04,,0.72,,34,,48,,40,,
11/23/2006,4996.14,,17486,,-8,,0.16,,0.88,,23,,41,,32,,
11/24/2006,4996.10,,17454,,-32,,0.00,,0.88,,18,,47,,29,,
11/25/2006,4996.08,,17438,,-16,,0.00,,0.88,,18,,45,,30,,
11/26/2006,4996.05,,17413,,-25,,0.00,,0.88,,23,,35,,30,,
11/27/2006,4996.03,,17397,,-16,,0.04,,0.92,,26,,33,,30,,
11/28/2006,4996.00,,17374,,-23,,0.00,,0.92,,21,,31,,26,,
11/29/2006,4995.96,,17342,,-32,,0.00,,0.92,,9,,31,,22,,
11/30/2006,4995.92,,17310,,-32,,0.04,,0.96,,14,,46,,29,,
12/01/2006,4995.88,,17278,,-32,,0.04,,1.00,,19,,45,,31,,
12/02/2006,4995.86,,17262,,-16,,0.00,,1.00,,16,,37,,26,,
12/03/2006,4995.82,,17230,,-32,,0.00,,1.00,,16,,50,,28,,
12/04/2006,4995.78,,17198,,-32,,0.00,,1.00,,16,,53,,30,,
12/05/2006,4995.74,,17167,,-31,,0.00,,1.00,,18,,58,,32,,
12/06/2006,4995.72,,17151,,-16,,0.00,,1.00,,19,,55,,32,,
12/07/2006,4995.69,,17127,,-24,,0.00,,1.00,,18,,55,,31,,
12/08/2006,4995.66,,17103,,-24,,0.00,,1.00,,23,,56,,37,,
12/09/2006,4995.65,,17095,,-8,,0.08,,1.08,,34,,45,,39,,
12/10/2006,4995.64,,17087,,-8,,0.04,,1.12,,29,,36,,33,,
12/11/2006,4995.64,,17087,,0,,0.12,,1.24,,30,,39,,35,,
12/12/2006,4995.64,,17087,,0,,0.16,,1.40,,34,,42,,39,,
12/13/2006,4995.66,,17103,,16,,0.08,,1.48,,37,,48,,44,,
12/14/2006,4995.69,,17127,,24,,0.00,,1.48,,44,,49,,46,,
12/15/2006,4995.76,,17182,,55,,0.16,,1.64,,22,,44,,34,,
12/16/2006,4995.76,,17182,,0,,0.00,,1.64,,17,,29,,23,,
12/17/2006,4995.72,,17151,,-31,,0.04,,1.68,,12,,37,,26,,
12/18/2006,4995.70,,17133,,-18,,0.00,,1.68,,7,,34,,19,,
12/19/2006,4995.64,,17087,,-46,,0.00,,1.68,,9,,42,,23,,
12/20/2006,4995.62,,17072,,-15,,0.00,,1.68,,13,,41,,27,,
12/21/2006,4995.64,,17087,,15,,0.32,,2.00,,28,,38,,32,,
12/22/2006,4995.62,,17072,,-15,,0.04,,2.04,,26,,38,,31,,
12/23/2006,4995.60,,17056,,-16,,0.00,,2.04,,26,,44,,32,,
12/24/2006,4995.58,,17040,,-16,,0.00,,2.04,,27,,45,,32,,
12/25/2006,4995.54,,17008,,-32,,0.00,,2.04,,29,,52,,43,,
12/26/2006,4995.58,,17040,,32,,0.28,,2.32,,32,,49,,41,,
12/27/2006,4995.57,,17032,,-8,,0.16,,2.48,,24,,34,,31,,
12/28/2006,4995.55,,17016,,-16,,0.00,,2.48,,16,,30,,24,,
12/29/2006,4995.53,,17000,,-16,,0.00,,2.48,,13,,40,,25,,
12/30/2006,4995.51,,16984,,-16,,0.00,,2.48,,14,,44,,26,,
12/31/2006,4995.48,,16961,,-23,,0.00,,2.48,,19,,41,,29,,
01/01/2007,4995.45,,16937,,-24,,0.00,,2.48,,18,,45,,29,,
01/02/2007,4995.42,,16914,,-23,,0.00,,2.48,,24,,47,,32,,
01/03/2007,4995.44,,16929,,15,,0.28,,2.76,,28,,50,,38,,
01/04/2007,4995.53,,17000,,71,,0.48,,3.24,,25,,43,,33,,
01/05/2007,4995.52,,16992,,-8,,0.00,,3.24,,15,,29,,22,,
01/06/2007,4995.52,,16992,,0,,0.00,,3.24,,12,,42,,27,,
01/07/2007,4995.50,,16977,,-15,,0.00,,3.24,,19,,50,,30,,
01/08/2007,4995.48,,16961,,-16,,0.00,,3.24,,19,,48,,32,,
01/09/2007,4995.46,,16945,,-16,,0.00,,3.24,,21,,54,,32,,
01/10/2007,4995.45,,16937,,-8,,0.00,,3.24,,21,,49,,36,,
01/11/2007,4995.42,,16914,,-23,,0.00,,3.24,,16,,31,,23,,
01/12/2007,4995.38,,16882,,-32,,0.00,,3.24,,13,,22,,17,,
01/13/2007,4995.35,,16859,,-23,,0.00,,3.24,,4,,34,,19,,
01/14/2007,4995.32,,16835,,-24,,0.00,,3.24,,10,,28,,19,,
01/15/2007,4995.28,,16804,,-31,,0.00,,3.24,,5,,35,,19,,
01/16/2007,4995.24,,16773,,-31,,0.00,,3.24,,6,,39,,23,,
01/17/2007,4995.21,,16749,,-24,,0.00,,3.24,,16,,34,,26,,
01/18/2007,4995.18,,16726,,-23,,0.00,,3.24,,11,,40,,25,,
01/19/2007,4995.15,,16702,,-24,,0.00,,3.24,,13,,46,,27,,
01/20/2007,4995.11,,16671,,-31,,0.00,,3.24,,13,,39,,25,,
01/21/2007,4995.07,,16640,,-31,,0.00,,3.24,,18,,33,,25,,
01/22/2007,4995.04,,16616,,-24,,0.00,,3.24,,11,,48,,27,,
01/23/2007,4995.00,,16585,,-31,,0.00,,3.24,,13,,56,,30,,
01/24/2007,4994.98,,16570,,-15,,0.00,,3.24,,16,,61,,32,,
01/25/2007,4994.94,,16539,,-31,,0.00,,3.24,,17,,57,,32,,
01/26/2007,4994.91,,16516,,-23,,0.00,,3.24,,19,,53,,31,,
01/27/2007,4994.89,,16500,,-16,,0.00,,3.24,,19,,49,,32,,
01/28/2007,4994.85,,16469,,-31,,0.00,,3.24,,18,,41,,29,,
01/29/2007,4994.82,,16446,,-23,,0.00,,3.24,,17,,47,,29,,
01/30/2007,4994.79,,16423,,-23,,0.00,,3.24,,18,,50,,30,,
01/31/2007,4994.76,,16399,,-24,,0.00,,3.24,,13,,51,,27,,
02/01/2007,4994.73,,16376,,-23,,0.00,,3.24,,12,,52,,28,,
02/02/2007,4994.70,,16353,,-23,,0.00,,3.24,,12,,52,,27,,
02/03/2007,4994.66,,16322,,-31,,0.00,,3.24,,16,,59,,34,,
02/04/2007,4994.64,,16307,,-15,,0.00,,3.24,,22,,60,,37,,
02/05/2007,4994.61,,16284,,-23,,0.00,,3.24,,26,,59,,37,,
02/06/2007,4994.60,,16276,,-8,,0.00,,3.24,,24,,58,,38,,
02/07/2007,4994.65,,16315,,39,,0.12,,3.36,,32,,44,,39,,
02/08/2007,4994.74,,16384,,69,,0.32,,3.68,,32,,43,,37,,
02/09/2007,4994.89,,16500,,116,,0.64,,4.32,,32,,40,,35,,
02/10/2007,4995.09,,16655,,155,,0.40,,4.72,,33,,45,,37,,
02/11/2007,4995.29,,16812,,157,,0.48,,5.20,,32,,41,,35,,
02/12/2007,4995.38,,16882,,70,,0.00,,5.20,,27,,39,,32,,
02/13/2007,4995.42,,16914,,32,,0.00,,5.20,,26,,43,,32,,
02/14/2007,4995.47,,16953,,39,,0.00,,5.20,,21,,46,,33,,
02/15/2007,4995.50,,16977,,24,,0.00,,5.20,,31,,55,,38,,
02/16/2007,4995.55,,17016,,39,,0.00,,5.20,,28,,55,,40,,
02/17/2007,4995.60,,17056,,40,,0.00,,5.20,,29,,60,,43,,
02/18/2007,4995.66,,17103,,47,,0.00,,5.20,,28,,53,,36,,
02/19/2007,4995.72,,17151,,48,,0.00,,5.20,,21,,43,,32,,
02/20/2007,4995.75,,17174,,23,,0.00,,5.20,,22,,48,,35,,
02/21/2007,4995.77,,17190,,16,,0.00,,5.20,,35,,46,,39,,
02/22/2007,4995.87,,17270,,80,,0.00,,5.20,,24,,37,,31,,
02/23/2007,4995.91,,17302,,32,,0.08,,5.28,,19,,35,,27,,
02/24/2007,4995.97,,17350,,48,,0.04,,5.32,,21,,39,,30,,
02/25/2007,4996.09,,17445,,95,,0.64,,5.96,,27,,33,,30,,
02/26/2007,4996.22,,17550,,105,,1.04,,7.00,,26,,33,,29,,
02/27/2007,4996.24,,17566,,16,,0.16,,7.16,,20,,34,,27,,
02/28/2007,4996.28,,17598,,32,,0.20,,7.36,,20,,31,,25,,
03/01/2007,--,,17621,,23,,--,,7.36,,17,,35,,26,,
03/02/2007,4996.34,,17646,,25,,0.00,e,7.36,,18,,50,,32,,
03/03/2007,4996.36,,17663,,17,,0.00,,7.36,,19,,46,,33,,
03/04/2007,4996.40,,17695,,32,,0.00,,7.36,,22,,58,,36,,
03/05/2007,4996.43,,17719,,24,,0.00,,7.36,,28,,60,,38,,
03/06/2007,4996.49,,17768,,49,,0.00,,7.36,,23,,57,,39,,
03/07/2007,4996.54,,17808,,40,,0.00,,7.36,,29,,54,,40,,
03/08/2007,4996.61,,17865,,57,,0.00,,7.36,,31,,55,,41,,
03/09/2007,4996.70,,17939,,74,,0.00,,7.36,,30,,52,,39,,
03/10/2007,4996.78,,18004,,65,,0.00,,7.36,,26,,61,,41,,
03/11/2007,4996.89,,18094,,90,,0.00,,7.36,,29,,72,,44,,
03/12/2007,4997.03,,18208,,114,,0.00,,7.36,,29,,70,,46,,
03/13/2007,4997.21,,18357,,149,,0.00,,7.36,,31,,66,,46,,
03/14/2007,4997.46,,18564,,207,,0.00,,7.36,,32,,65,,47,,
03/15/2007,4997.70,,18764,,200,,0.00,,7.36,,30,,63,,44,,
03/16/2007,4997.93,,18957,,193,,0.00,,7.36,,30,,73,,48,,
03/17/2007,4998.10,,19098,,--,,0.00,e,7.36,,30,,69,,47,,
03/18/2007,4998.41,,19364,,--,,0.00,e,7.36,,30,,65,,46,,
03/19/2007,4998.68,,19595,,231,,0.08,,7.44,,32,,60,,45,,
03/20/2007,4998.91,,19793,,198,,0.00,,7.44,,31,,47,,40,,
03/21/2007,4999.08,,19940,,147,,0.00,,7.44,,30,,46,,36,,
03/22/2007,4999.22,,20062,,122,,0.00,,7.44,,27,,50,,38,,
03/23/2007,4999.35,,20176,,114,,0.00,,7.44,,28,,65,,46,,
03/24/2007,4999.50,,20307,,131,,0.00,,7.44,,32,,68,,49,,
03/25/2007,4999.68,,20465,,158,,0.00,,7.44,,34,,59,,46,,
03/26/2007,4999.94,,20695,,230,,0.84,,8.28,,29,,51,,38,,
03/27/2007,5000.80,,20824,,129,,0.32,,8.60,,21,,39,,31,,
03/28/2007,5000.21,,20939,,115,,0.00,,8.60,,24,,46,,35,,
03/29/2007,5000.33,,21046,,107,,0.08,,8.68,,23,,57,,38,,
03/30/2007,5000.46,,21161,,115,,0.00,,8.68,,28,,63,,44,,
03/31/2007,5000.61,,21296,,135,,0.00,,8.68,,30,,63,,45,,
04/01/2007,5000.76,,21430,,134,,0.00,,8.68,,33,,58,,46,,
04/02/2007,5000.94,,21593,,163,,0.00,,8.68,,35,,62,,48,,
04/03/2007,5001.09,,21729,,136,,0.00,,8.68,,29,,67,,47,,
04/04/2007,5001.25,,21874,,145,,0.00,,8.68,,32,,65,,47,,
04/05/2007,5001.40,,22011,,137,,0.00,,8.68,,32,,71,,51,,
04/06/2007,5001.56,,22158,,147,,0.00,,8.68,,33,,75,,53,,
04/07/2007,5001.73,,22314,,156,,0.00,,8.68,,35,,58,,48,,
04/08/2007,5001.89,,22462,,148,,0.00,,8.68,,35,,61,,47,,
04/09/2007,5002.04,,22601,,139,,0.00,,8.68,,32,,54,,45,,
04/10/2007,5002.15,,22704,,103,,0.00,,8.68,,24,,51,,38,,
04/11/2007,5002.27,,22816,,112,,0.00,,8.68,,32,,41,,35,,
04/12/2007,5002.35,,22891,,75,,0.12,,8.80,,28,,45,,35,,
04/13/2007,5002.40,,22937,,46,,0.04,,8.84,,25,,63,,44,,
04/14/2007,5002.45,,22984,,47,,0.24,,9.08,,33,,41,,36,,
04/15/2007,5002.47,,23003,,19,,0.00,,9.08,,33,,49,,40,,
04/16/2007,5002.48,,23012,,9,,0.00,,9.08,,27,,66,,48,,
04/17/2007,5002.51,,23040,,28,,0.24,,9.32,,28,,53,,40,,
04/18/2007,5002.52,,23050,,10,,0.08,,9.40,,25,,40,,32,,
04/19/2007,5002.52,,23050,,0,,0.00,,9.40,,24,,38,,30,,
04/20/2007,5002.52,,23050,,0,,0.00,,9.40,,23,,51,,37,,
04/21/2007,5002.52,,23050,,0,,0.00,,9.40,,27,,42,,35,,
04/22/2007,5002.54,,23069,,19,,0.60,,10.00,,32,,43,,35,,
04/23/2007,--,,23090,e,21,,0.00,e,10.00,,31,,60,,43,,
04/24/2007,5002.56,,23088,,-2,,0.00,e,10.00,,32,,68,,49,,
04/25/2007,5002.56,,23088,,0,,0.00,,10.00,,32,,61,,47,,
04/26/2007,5002.57,,23097,,9,,0.00,,10.00,,32,,66,,49,,
04/27/2007,5002.57,,23097,,0,,0.00,,10.00,,34,,78,,56,,
04/28/2007,5002.57,,23097,,0,,0.00,,10.00,,37,,75,,57,,
04/29/2007,5002.56,,23088,,-9,,0.00,,10.00,,40,,72,,55,,
04/30/2007,5002.55,,23078,,-10,,0.00,,10.00,,33,,71,,53,,
05/01/2007,5002.53,,23059,,-19,,0.00,,10.00,,35,,67,,50,,
05/02/2007,5002.56,,23088,,29,,0.24,,10.24,,33,,45,,40,,
05/03/2007,5002.56,,23088,,0,,0.04,,10.28,,29,,43,,36,,
05/04/2007,5002.55,,23078,,-10,,0.00,,10.28,,30,,51,,38,,
05/05/2007,5002.53,,23059,,-19,,0.12,,10.40,,28,,53,,40,,
05/06/2007,5002.48,,23012,,-47,,0.00,,10.40,,32,,66,,52,,
05/07/2007,5002.48,,22995,e,-17,,0.00,,10.40,,42,,70,,57,,
05/08/2007,5002.44,,22975,,-20,,0.00,,10.40,,37,,76,,57,,
05/09/2007,5002.41,,22947,,-28,,0.00,,10.40,,37,,74,,56,,
05/10/2007,5002.39,,22928,,-19,,0.00,,10.40,,37,,72,,55,,
05/11/2007,5002.37,,22909,,-19,,0.00,,10.40,,38,,71,,56,,
05/12/2007,5002.35,,22891,,-18,,0.00,,10.40,,35,,67,,52,,
05/13/2007,5002.34,,22881,,-10,,0.00,,10.40,,31,,67,,50,,
05/14/2007,5002.32,,22862,,-19,,0.00,,10.40,,32,,70,,53,,
05/15/2007,5002.30,,22844,,-18,,0.00,,10.40,,35,,80,,59,,
05/16/2007,5002.28,,22825,,-19,,0.00,,10.40,,37,,78,,58,,
05/17/2007,5002.26,,22806,,-19,,0.00,,10.40,,33,,74,,56,,
05/18/2007,5002.25,,22797,,-9,,0.00,,10.40,,34,,72,,55,,
05/19/2007,5002.24,,22788,,-9,,0.00,,10.40,,37,,73,,57,,
05/20/2007,5002.22,,22769,,-19,,0.00,e,10.40,,43,,66,,55,,
05/21/2007,5002.20,,22751,,-18,,0.00,,10.40,,37,,64,,49,,
05/22/2007,5002.19,,22741,,-10,,0.00,,10.40,,32,,59,,48,,
05/23/2007,5002.18,,22732,,-9,,0.00,,10.40,,33,,68,,51,,
05/24/2007,5002.17,,22722,,-10,,0.00,,10.40,,34,,74,,55,,
05/25/2007,5002.16,,22713,,-9,,0.00,,10.40,,38,,75,,58,,
05/26/2007,5002.16,,22713,,0,,0.00,,10.40,,40,,78,,60,,
05/27/2007,5002.14,,22694,,-19,,0.00,,10.40,,38,,75,,58,,
05/28/2007,5002.13,,22685,,-9,,0.00,,10.40,,36,,74,,57,,
05/29/2007,5002.14,,22694,,9,,0.00,e,10.40,,37,,79,,59,,
05/30/2007,5002.13,,22685,,-9,,0.00,,10.40,,40,,82,,62,,
05/31/2007,5002.12,,22676,,-9,,0.00,,10.40,,44,,86,,63,,
06/01/2007,5002.10,,22657,,-19,,0.00,,10.40,,43,,85,,62,,
06/02/2007,5002.05,,22611,,-46,,0.00,,10.40,,46,,81,,64,,
06/03/2007,5002.00,,22564,,-47,,0.00,,10.40,,41,,78,,62,,
06/04/2007,5001.93,,22499,,-65,,0.00,,10.40,,49,,75,,62,,
06/05/2007,5001.90,,22471,,-28,,0.08,,10.48,,36,,57,,48,,
06/06/2007,5001.88,,22453,,-19,,0.28,,10.76,,32,,52,,41,,
06/07/2007,5001.83,,22398,,-55,,0.00,,10.76,,29,,63,,47,,
06/08/2007,5001.78,,22370,r,-28,,0.00,,10.76,,--,,--,,--,,
06/09/2007,5001.73,,22314,,-56,,0.00,,10.76,,--,,--,,--,,
06/10/2007,5001.65,r,22278,r,-36,,0.00,,10.76,,--,,--,,--,,
06/11/2007,5001.65,,22241,,-37,,0.00,,10.76,,--,,--,,--,,
06/12/2007,5001.58,,22176,,-65,,0.00,,10.76,,--,,--,,--,,
06/13/2007,5001.52,,22121,,-55,,0.00,,10.76,,--,,--,,--,,
06/14/2007,5001.47,,22076,,-45,,0.00,,10.76,,--,,--,,--,,
06/15/2007,5001.41,,22021,,-55,,0.00,,10.76,,--,,--,,--,,
06/16/2007,5001.33,,21947,,-74,,0.00,,10.76,,--,,--,,--,,
06/17/2007,5001.28,,21902,,-45,,0.00,,10.76,,--,,--,,--,,
06/18/2007,5001.22,,21847,,-54,,0.00,,10.76,,--,,--,,--,,
06/19/2007,5001.15,e,21790,e,-57,,--,,10.76,,--,,--,,--,,
06/20/2007,5001.09,,21729,,-61,,--,,10.76,,--,,--,,--,,
06/21/2007,5001.01,,21656,,-73,,0.00,,10.76,,--,,--,,--,,
06/22/2007,5000.95,,21602,,-54,,0.00,,10.76,,--,,--,,--,,
06/23/2007,5000.88,,21539,,-63,,0.00,,10.76,,--,,--,,--,,
06/24/2007,5000.81,,21476,,-63,,0.00,,10.76,,--,,--,,--,,
06/25/2007,5000.75,,21422,,-54,,0.00,,10.76,,--,,--,,--,,
06/26/2007,5000.68,,21359,,-63,,0.00,,10.76,,--,,--,,--,,
06/27/2007,5000.61,,21296,,-63,,0.00,,10.76,,--,,--,,--,,
06/28/2007,5000.54,,21233,,-63,,0.00,,10.76,,--,,--,,--,,
06/29/2007,5000.46,,21161,,-72,,0.00,,10.76,,--,,--,,--,,
06/30/2007,5000.40,,21108,,-53,,0.00,,10.76,,--,,--,,--,,
07/01/2007,5000.32,,21036,,-72,,0.00,,10.76,,--,,--,,--,,
07/02/2007,5000.26,,20983,,-53,,0.00,,10.76,,--,,--,,--,,
07/03/2007,5000.20,,20930,,-53,,0.00,,10.76,,--,,--,,--,,
07/04/2007,5000.13,,20868,,-62,,0.00,,10.76,,--,,--,,--,,
07/05/2007,5000.06,,20806,,-62,,0.00,,10.76,,--,,--,,--,,
07/06/2007,5000.01,,20761,,-45,,0.00,,10.76,,--,,--,,--,,
07/07/2007,4999.93,,20686,,-75,,0.00,,10.76,,--,,--,,--,,
07/08/2007,4999.88,,20642,,-44,,0.00,,10.76,,--,,--,,--,,
07/09/2007,4999.80,,20571,,-71,,0.00,,10.76,,--,,--,,--,,
07/10/2007,4999.75,,20527,,-44,,0.00,,10.76,,--,,--,,--,,
07/11/2007,4999.69,,20474,,-53,,0.00,,10.76,,--,,--,,--,,
07/12/2007,4999.63,,20421,,-53,,0.00,,10.76,,--,,--,,--,,
07/13/2007,4999.56,,20359,,-62,,0.00,,10.76,,--,,--,,--,,
07/14/2007,4999.49,,20298,,-61,,0.00,,10.76,,--,,--,,--,,
07/15/2007,4999.41,,20228,,-70,,0.00,,10.76,,--,,--,,--,,
07/16/2007,4999.35,,20176,,-52,,0.00,,10.76,,--,,--,,--,,
07/17/2007,4999.27,,20106,,-70,,0.00,,10.76,,--,,--,,--,,
